,event,event_label,span_text,label,element,role_label,role,institution,institution_label,date,type_labels,person,family_members,family_name,given_name,person_id,related_to,name
14108,https://g17.dhi-roma.it/resources/event_3828,APOSTOLIC PROVISION 3828,Franciscus Levins,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_68727,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_298,Illerdensis,1678-09-22T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Undefined administrative office,Holder of a portion,Parish Church,Church institutions,Holder of an undefined benefice,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_68727,[],Franciscus Levins
14109,https://g17.dhi-roma.it/resources/event_8659,APOSTOLIC PROVISION 8659,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_121866,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_241,Eburovicensis,1677-11-20T00:00:00Z,"Renewed provision,act of grace,apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_121866,[],Unknown former possessor
14110,https://g17.dhi-roma.it/resources/event_19591,APOSTOLIC PROVISION 19591,Cantianus del Sanio,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_238433,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_49,Anconitana,1622-09-03T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_238433,[],Cantianus del Sanio
14111,https://g17.dhi-roma.it/resources/event_14215,APOSTOLIC PROVISION 14215,possoris,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_189741,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_711,Constantiensis provincia rothomagen,1678-06-03T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons",,,,,https://g17.dhi-roma.it/raw/element_189741,[],possoris
14112,https://g17.dhi-roma.it/resources/event_17128,APOSTOLIC PROVISION 17128,Joannes de Faur,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_215575,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_552,Tarbiensis,1678-03-12T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_215575,[],Joannes de Faur
14113,https://g17.dhi-roma.it/resources/event_20492,APOSTOLIC PROVISION 20492,Galeotti Offreducii,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_248043,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_156,Caputaquensis,1622-04-01T00:00:00Z,"act of grace,apostolic provision,papal grace,Without care of souls,Office in a monastery,Head of an abbey",,,,,https://g17.dhi-roma.it/raw/element_248043,[],Galeotti Offreducii
14114,https://g17.dhi-roma.it/resources/event_9141,APOSTOLIC PROVISION 9141,Geraldi dela Bastide,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_65164,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_211,Convenarum,1677-12-29T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_65164,[],Geraldi dela Bastide
14115,https://g17.dhi-roma.it/resources/event_5746,APOSTOLIC PROVISION 5746,Iacobus Barros,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_91992,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_1074,leghlinensis vel alterius diocesis,1622-06-11T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Monastery,Monastic institutions,Office in a monastery,Head of an abbey",,,,,https://g17.dhi-roma.it/raw/element_91992,[],Iacobus Barros
14116,https://g17.dhi-roma.it/resources/event_9528,APOSTOLIC PROVISION 9528,Franciscus Philippus de Bonu,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_130153,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_497,Rupellensis,1678-01-02T00:00:00Z,"Placing a commenda,act of grace,apostolic provision,papal grace,rectorship of a prior,Liturgical office,Rectorship,Order of Saint Benedict,Orders of the monastic tradition",,,,,https://g17.dhi-roma.it/raw/element_130153,[],Franciscus Philippus de Bonu
14117,https://g17.dhi-roma.it/resources/event_25411,APOSTOLIC PROVISION 25411,Didaco de Cardenas,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_293735,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_529,Seguntin,1623-02-10T00:00:00Z,"act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_293735,[],Didaco de Cardenas
14118,https://g17.dhi-roma.it/resources/event_20472,APOSTOLIC PROVISION 20472,Iois Lopez,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_247878,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,1622-03-22T00:00:00Z,"act of grace,apostolic provision,papal grace,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_247878,[],Iois Lopez
14119,https://g17.dhi-roma.it/resources/event_23636,APOSTOLIC PROVISION 23636,Mathei Carrofoli,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_275091,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_108,Bergomensis,1622-04-16T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a clerical benefice,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_275091,[],Mathei Carrofoli
14120,https://g17.dhi-roma.it/resources/event_8280,APOSTOLIC PROVISION 8280,Jacobus Morel,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_117420,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_370,Meldensis,1677-10-23T00:00:00Z,"act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_117420,[],Jacobus Morel
14121,https://g17.dhi-roma.it/resources/event_12878,APOSTOLIC PROVISION 12878,Caroli Roberti Liguerac,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_173988,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_192,Claromontensis,1678-05-08T00:00:00Z,"act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_173988,[],Caroli Roberti Liguerac
14122,https://g17.dhi-roma.it/resources/event_1202,APOSTOLIC PROVISION 1202,Franciscus Marte,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_25917,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_600,Urgellensis,1622-04-16T00:00:00Z,"act of grace,apostolic provision,papal grace,Restoration,death of previous holder,Biographical reasons,rectorship of a prior,Liturgical office,Rectorship,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_25917,[],Franciscus Marte
14123,https://g17.dhi-roma.it/resources/event_6571,APOSTOLIC PROVISION 6571,Hieronimi Bazinaut,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_101376,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_192,Claromontensis,1678-07-10T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_101376,[],Hieronimi Bazinaut
14124,https://g17.dhi-roma.it/resources/event_15824,APOSTOLIC PROVISION 15824,Nicolaus Caillet,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_200179,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_576,Trecorensis,1678-07-29T00:00:00Z,"act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_200179,[],Nicolaus Caillet
14125,https://g17.dhi-roma.it/resources/event_4726,APOSTOLIC PROVISION 4726,Francisci Negrini,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_80245,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_556,Tarvisina,1623-02-09T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_80245,[],Francisci Negrini
14126,https://g17.dhi-roma.it/resources/event_18579,APOSTOLIC PROVISION 18579,Jacobus Combes,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_228720,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_25,Agathensis,1678-02-06T00:00:00Z,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_228720,[],Jacobus Combes
14127,https://g17.dhi-roma.it/resources/event_937,APOSTOLIC PROVISION 937,Petrus Chenon,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_30239,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_403,Nannetensis,1677-12-30T00:00:00Z,"act of grace,apostolic provision,papal grace,rectorship of a prior,Liturgical office,Rectorship,Order of Saint Benedict,Orders of the monastic tradition,Priory,Monastic institutions",,,,,https://g17.dhi-roma.it/raw/element_30239,[],Petrus Chenon
14128,https://g17.dhi-roma.it/resources/event_9347,APOSTOLIC PROVISION 9347,Francisci Bugy,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_128303,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_85,Aurelianensis,1678-01-23T00:00:00Z,"act of grace,apostolic provision,papal grace,Dean,Liturgical office,Administrative office,Holder of a canonship,Defined administrative office,Canonship",,,,,https://g17.dhi-roma.it/raw/element_128303,[],Francisci Bugy
14129,https://g17.dhi-roma.it/resources/event_25608,APOSTOLIC PROVISION 25608,Didaco de Cardenas,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_79360,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_305,Ispalensis,1622-08-13T00:00:00Z,"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_79360,[],Didaco de Cardenas
14130,https://g17.dhi-roma.it/resources/event_19593,APOSTOLIC PROVISION 19593,Iulii Lupacchio,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_238458,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_379,Miletensis,1622-09-03T00:00:00Z,"Resignation,Biographical reasons,act of grace,apostolic provision,papal grace,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_238458,[],Iulii Lupacchio
14131,https://g17.dhi-roma.it/resources/event_4442,APOSTOLIC PROVISION 4442,Orlandus Loli,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_77341,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_530,Senensis,1622-12-10T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_77341,[],Orlandus Loli
14132,https://g17.dhi-roma.it/resources/event_7190,APOSTOLIC PROVISION 7190,Fran.si Baroni,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_108451,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_231,Cusentina,1678-08-24T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship,Administrative office,Undefined administrative office,Holder of a portion",,,,,https://g17.dhi-roma.it/raw/element_108451,[],Fran.si Baroni
14133,https://g17.dhi-roma.it/resources/event_20828,APOSTOLIC PROVISION 20828,Alexandri Tassis,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_250906,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_305,Ispalensis,1622-03-31T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons",,,,,https://g17.dhi-roma.it/raw/element_250906,[],Alexandri Tassis
14134,https://g17.dhi-roma.it/resources/event_20642,APOSTOLIC PROVISION 20642,Pantaleonis pereira,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_249248,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_469,Portugallensis,1622-05-19T00:00:00Z,"act of grace,apostolic provision,papal grace",,,,,https://g17.dhi-roma.it/raw/element_249248,[],Pantaleonis pereira
14135,https://g17.dhi-roma.it/resources/event_9685,APOSTOLIC PROVISION 9685,Carolus de Vaucouleurs,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_131926,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_445,Parisiensis,1678-01-28T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_131926,[],Carolus de Vaucouleurs
14136,https://g17.dhi-roma.it/resources/event_8356,APOSTOLIC PROVISION 8356,Francisci le Court,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_118312,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_532,Senonensis,1677-10-30T00:00:00Z,"act of grace,apostolic provision,papal grace,Sanction,Incompatibility,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_118312,[],Francisci le Court
14137,https://g17.dhi-roma.it/resources/event_7654,APOSTOLIC PROVISION 7654,Sanoti de,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_112625,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_502,Sagonensis,1622-04-01T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls",,,,,https://g17.dhi-roma.it/raw/element_112625,[],Sanoti de
