,event_id,person1_id,person2_id,person1_span_text,person2_span_text,extracted_name1,extracted_name2,person1_role,person2_role,ratio_score,diocese_id,diocese_name,type_labels,date,confidence,combined_score,name_frequency,likelihood
9360,https://g17.dhi-roma.it/resources/event_620,https://g17.dhi-roma.it/raw/element_21222,https://g17.dhi-roma.it/raw/element_21228,Antonius Montagne,Joannis Jacobi Montagne,Montagne,Montagne,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_248,Elvensis,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-09-28,0.5,0.5,302,significant
9835,https://g17.dhi-roma.it/resources/event_5629,https://g17.dhi-roma.it/raw/element_90597,https://g17.dhi-roma.it/raw/element_90604,Ioannis Angelus Cioffo,Horatii de Cioffo,Cioffo,Cioffo,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_628,Vico Aequensis,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls",1622-06-23,0.5,0.5,16,significant
2760,https://g17.dhi-roma.it/resources/event_15907,https://g17.dhi-roma.it/raw/element_201037,https://g17.dhi-roma.it/raw/element_201045,Petrus Charton,Francisci Charton,Charton,Charton,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_85,Aurelianensis,"act of grace,apostolic provision,papal grace,Without care of souls,chapel and chaplaincy,Liturgical office,Parish Church,Church institutions",1678-08-04,0.5,0.5,459,significant
3351,https://g17.dhi-roma.it/resources/event_25303,https://g17.dhi-roma.it/raw/element_292840,https://g17.dhi-roma.it/raw/element_292847,Petrus de Crucianis,Cruciani de Crucianis,Crucianis,Crucianis,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_483,Recanatensis,"act of grace,apostolic provision,papal grace,Public resignation,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-09-26,0.5,0.5,265,significant
3352,https://g17.dhi-roma.it/resources/event_25483,https://g17.dhi-roma.it/raw/element_294393,https://g17.dhi-roma.it/raw/element_294386,Iacobi Antonii Colli,Michael Colli,Colli,Colli,current possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_443,Papiensis,"act of grace,apostolic provision,papal grace,Reservation of a pension,Defined administrative office,Administrative office,Provostship,Church institutions,Collegiate church",1622-12-01,0.5,0.5,385,significant
189,https://g17.dhi-roma.it/resources/event_9789,https://g17.dhi-roma.it/raw/element_133066,https://g17.dhi-roma.it/raw/element_133071,Claudius Pousset,Petri Pousset,Pousset,Pousset,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_160,Carnotensis,"act of grace,apostolic provision,papal grace,rectorship in a parish church,Liturgical office",1678-02-06,0.5,0.5,1647,significant
7810,https://g17.dhi-roma.it/resources/event_20078,https://g17.dhi-roma.it/raw/element_244061,https://g17.dhi-roma.it/raw/element_244050,Alexandri Cillo,Franciscus Antonii Cillo,Cillo,Cillo,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_91,Avellinensis,"act of grace,apostolic provision,papal grace,Public resignation,chapel and chaplaincy,Liturgical office,church,Church institutions",1622-12-10,0.5,0.5,351,significant
6319,https://g17.dhi-roma.it/resources/event_19465,https://g17.dhi-roma.it/raw/element_237222,https://g17.dhi-roma.it/raw/element_237228,Stephanus Bucci,Marci Antonii Bucci,Bucci,Bucci,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_598,Urbinatensis,"act of grace,apostolic provision,papal grace,Public resignation,rectorship in a parish church,Liturgical office",1622-08-17,0.5,0.5,198,significant
9352,https://g17.dhi-roma.it/resources/event_10226,https://g17.dhi-roma.it/raw/element_147833,https://g17.dhi-roma.it/raw/element_147840,Petrus Domere,Petri Domere,Domere,Domere,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_552,Tarbiensis,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,rectorship in a parish church,Liturgical office",1678-02-25,0.5,0.5,220,significant
7814,https://g17.dhi-roma.it/resources/event_22417,https://g17.dhi-roma.it/raw/element_266158,https://g17.dhi-roma.it/raw/element_266151,Petri et de Rodrigo Alonso,Franciscus de Rodrigo Alonso,Alonso,Alonso,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_529,Seguntin,"act of grace,apostolic provision,papal grace,Voluntary resignation,Administrative office,Sexton,Defined administrative office",1677-12-28,0.5,0.5,342,significant
12296,https://g17.dhi-roma.it/resources/event_12620,https://g17.dhi-roma.it/raw/element_172783,https://g17.dhi-roma.it/raw/element_172788,Jacobus Psilibertus Burignot,Francisci Burignot,Burignot,Burignot,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_138,Cabilonensis,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1678-04-30,0.5,0.5,204,significant
10840,https://g17.dhi-roma.it/resources/event_441,https://g17.dhi-roma.it/raw/element_41158,https://g17.dhi-roma.it/raw/element_41148,Joannes Jacobus Ollier de Verneuil,Michaelis Jois Baptistae Ollier de Verneuil,Verneuil,Verneuil,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_50,Andegavensis,"Placing a commenda,act of grace,apostolic provision,papal grace,rectorship of a prior,Office in a monastery,Order of Saint Benedict,Orders of the monastic tradition,Priory,Monastic institutions",1677-10-08,0.5,0.5,162,significant
4243,https://g17.dhi-roma.it/resources/event_22895,https://g17.dhi-roma.it/raw/element_269099,https://g17.dhi-roma.it/raw/element_269104,Matheus Portio,Francisci Portio,Portio,Portio,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_375,Messanensis,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1622-05-14,0.5,0.5,349,significant
12898,https://g17.dhi-roma.it/resources/event_5818,https://g17.dhi-roma.it/raw/element_92813,https://g17.dhi-roma.it/raw/element_92806,Oduardi da Costa,Hieronimus Da Costa,Costa,Costa,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_713,Elborensis,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-06-10,0.5,0.5,463,significant
399,https://g17.dhi-roma.it/resources/event_2203,https://g17.dhi-roma.it/raw/element_44107,https://g17.dhi-roma.it/raw/element_21851,Julius Crucianus,Julius Crucianus,Crucianus,Crucianus,current possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_483,Recanatensis,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1678-08-27,0.5,0.5,439,significant
2606,https://g17.dhi-roma.it/resources/event_8181,https://g17.dhi-roma.it/raw/element_116313,https://g17.dhi-roma.it/raw/element_116320,Thomas Clocquet,Joannis Clocquet,Clocquet,Clocquet,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_487,Remensis,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend",1677-10-16,0.5,0.5,161,significant
13052,https://g17.dhi-roma.it/resources/event_351,https://g17.dhi-roma.it/raw/element_37722,https://g17.dhi-roma.it/raw/element_37712,Ioannis Davidis Saxaville,Carolus David Saxaville,Saxaville,Saxaville,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_262,Florentina,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,chapel and chaplaincy,Liturgical office,Church institutions,Chapel",1622-12-20,0.5,0.5,144,significant
11752,https://g17.dhi-roma.it/resources/event_2740,https://g17.dhi-roma.it/raw/element_44695,https://g17.dhi-roma.it/raw/element_44700,Carolus de la Grane,Caroli de la Grane,Grane,Grane,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_495,Rothomagensis,"act of grace,apostolic provision,papal grace,rectorship in a parish church,Liturgical office",1677-11-20,0.5,0.5,589,significant
8753,https://g17.dhi-roma.it/resources/event_19873,https://g17.dhi-roma.it/raw/element_241244,https://g17.dhi-roma.it/raw/element_241236,Bernardini Masala,Franciscus Masala,Masala,Masala,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_41,Algarensis,"act of grace,apostolic provision,papal grace,Public resignation,rectorship of a prior,Office in a monastery",1622-10-29,0.5,0.5,381,significant
12306,https://g17.dhi-roma.it/resources/event_23407,https://g17.dhi-roma.it/raw/element_273228,https://g17.dhi-roma.it/raw/element_273223,Andrea de la Mata,Damianus de la Mata,Mata,Mata,current possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_651,Zamorensis,"act of grace,apostolic provision,papal grace,Administrative office,Undefined administrative office,Holder of a portion,church,Church institutions",1622-08-08,0.5,0.5,468,significant
5276,https://g17.dhi-roma.it/resources/event_18758,https://g17.dhi-roma.it/raw/element_230456,https://g17.dhi-roma.it/raw/element_230463,Georgius Valtheres,Michaelis Valtheres,Valtheres,Valtheres,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_328,Leodiensis,"act of grace,apostolic provision,papal grace,Public resignation,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-03-21,0.5,0.5,186,significant
472,https://g17.dhi-roma.it/resources/event_20012,https://g17.dhi-roma.it/raw/element_243038,https://g17.dhi-roma.it/raw/element_243045,Philippus Enriquez Ramirez,Alvari Ramirez,Ramirez,Ramirez,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_279,Giennensis,"act of grace,apostolic provision,papal grace,Public resignation,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-11-28,0.5,0.5,90,significant
5177,https://g17.dhi-roma.it/resources/event_3677,https://g17.dhi-roma.it/raw/element_66119,https://g17.dhi-roma.it/raw/element_66125,Joannes Ochoa,Ludovici Ochoa,Ochoa,Ochoa,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_279,Giennensis,"act of grace,apostolic provision,papal grace,Public resignation,chapel and chaplaincy,Liturgical office,church,Church institutions",1622-03-15,0.5,0.5,183,significant
2335,https://g17.dhi-roma.it/resources/event_22716,https://g17.dhi-roma.it/raw/element_268141,https://g17.dhi-roma.it/raw/element_268134,Petri et Agniphili a Cardinali,Joannes Capta Agniphilia Cardinali,Cardinali,Cardinali,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_63,Aquilana,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,Church institutions,Collegiate church,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1677-11-11,0.5,0.5,546,significant
2583,https://g17.dhi-roma.it/resources/event_20046,https://g17.dhi-roma.it/raw/element_243626,https://g17.dhi-roma.it/raw/element_243628,Dominicus de Gayarra,Bartholomei de Gayarra,Gayarra,Gayarra,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,"RESIGNATION,act of grace,apostolic provision,papal grace,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-12-05,0.5,0.5,173,significant
593,https://g17.dhi-roma.it/resources/event_25042,https://g17.dhi-roma.it/raw/element_290927,https://g17.dhi-roma.it/raw/element_290923,Petri de Martinellis,Camillus de Martinellis,Martinellis,Martinellis,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_446,Parmensis,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,0.5,0.5,822,significant
3309,https://g17.dhi-roma.it/resources/event_23727,https://g17.dhi-roma.it/raw/element_275734,https://g17.dhi-roma.it/raw/element_275728,Petri de Martinellis,Cannillus de Martinellis,Martinellis,Martinellis,former possessor,providee,1.0,https://g17.dhi-roma.it/resources/institution_446,Parmensis,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-05-27,0.5,0.5,822,significant
486,https://g17.dhi-roma.it/resources/event_5547,https://g17.dhi-roma.it/raw/element_89592,https://g17.dhi-roma.it/raw/element_89600,Sebastianus de Vilis,Ioannis Donati de Vilis,Vilis,Vilis,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_347,Lucerina,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-04-21,0.5,0.5,420,significant
12838,https://g17.dhi-roma.it/resources/event_4607,https://g17.dhi-roma.it/raw/element_78876,https://g17.dhi-roma.it/raw/element_78885,Andreas de Fensolis,Francisci de Fensolis,Fensolis,Fensolis,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_254,Faventina,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,chapel and chaplaincy,Liturgical office,church,Church institutions,Major church",1623-01-30,0.5,0.5,153,significant
4284,https://g17.dhi-roma.it/resources/event_6126,https://g17.dhi-roma.it/raw/element_96495,https://g17.dhi-roma.it/raw/element_96501,Bartholomeus de Monte,Petri Antonii de Monte,Monte,Monte,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_414,Neritonensis,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-07-28,0.5,0.5,615,significant
12930,https://g17.dhi-roma.it/resources/event_10758,https://g17.dhi-roma.it/raw/element_152313,https://g17.dhi-roma.it/raw/element_152320,Petrus Sinegre,Jois Sinegre,Sinegre,Sinegre,providee,former possessor,1.0,https://g17.dhi-roma.it/resources/institution_411,Nemausensis,"act of grace,apostolic provision,papal grace,Public resignation,Liturgical office,Curate,Parish Church,Church institutions",1678-04-02,0.5,0.5,158,significant
