,event_id,person1_id,person2_id,person1_span_text,person2_span_text,extracted_name1,extracted_name2,person1_role,person2_role,ratio_score,diocese_id,diocese_name,type_labels,date,confidence,combined_score,name_frequency,likelihood
6311,https://g17.dhi-roma.it/resources/event_7109,,,Michaelangelo Buldrino,Flaminii Valle,Buldrino,Valle,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_1092,collensis et aliarum,"deceased in Rome,apostolic provision,papal grace,death of previous holder",1678-06-02,0.5,0.0,92,typical
6320,https://g17.dhi-roma.it/resources/event_7178,,,cog.ti Pierotti,Petrus Sanctus Angelinus,Pierotti,Angelinus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_149,Camerinensis,"apostolic provision,papal grace,death of previous holder,Holder of a benefice",,0.5,0.0,127,typical
6319,https://g17.dhi-roma.it/resources/event_8035,,,ultimi possessoris,Joannes Dupont,Possessoris,Dupont,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_495,Rothomagensis,"apostolic provision,papal grace,death of previous holder,Rectorship,Dean",,0.5,0.0,678,typical
6545,https://g17.dhi-roma.it/resources/event_3770,,,Petrus de Biera,Sebastiani Rodriguez,Biera,Rodriguez,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_503,Salamantina,"apostolic provision,papal grace,death of previous holder,Rectorship",1678-04-05,0.5,0.0,303,typical
6317,https://g17.dhi-roma.it/resources/event_5421,,,Martinus Caserta,Ioannis Antonii Russi,Caserta,Russi,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_107,Beneventana,"apostolic provision,papal grace,death of previous holder,Without care of souls",1622-03-30,0.5,0.0,275,typical
6316,https://g17.dhi-roma.it/resources/event_7109,,,Michaelangelo Buldrino,Flaminii Valle,Buldrino,Valle,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_1092,collensis et aliarum,"deceased in Rome,apostolic provision,papal grace,death of previous holder",1678-06-02,0.5,0.0,92,typical
6546,https://g17.dhi-roma.it/resources/event_1042,,,Hieronimi Castello,Hiacintus Bisbe,Castello,Bisbe,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_179,Celsonensis,"Placing a commenda,apostolic provision,papal grace,death of previous holder,Prior,Order of Saint Benedict,Priory",1622-12-24,0.5,0.0,210,typical
6314,https://g17.dhi-roma.it/resources/event_7109,,,Flaminii Valle,Michaelangelo Buldrino,Valle,Buldrino,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_1092,collensis et aliarum,"deceased in Rome,apostolic provision,papal grace,death of previous holder",1678-06-02,0.5,0.0,257,typical
6313,https://g17.dhi-roma.it/resources/event_7109,,,Michaelangelo Buldrino,Flaminii Valle,Buldrino,Valle,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_1092,collensis et aliarum,"deceased in Rome,apostolic provision,papal grace,death of previous holder",1678-06-02,0.5,0.0,92,typical
6548,https://g17.dhi-roma.it/resources/event_814,,,Camilli Conti,Franciscus Perotius,Conti,Perotius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_58,Teramensis seu Apruntina,"apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church",1622-10-19,0.5,0.0,279,typical
6289,https://g17.dhi-roma.it/resources/event_5519,,,ultimi possessoris,Thomas de Federicis,Possessoris,Federicis,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_609,Valvensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,Canonship and prebend,Holder of a benefice in a church,Holder of a benefice",1622-04-15,0.5,0.0,678,typical
6287,https://g17.dhi-roma.it/resources/event_5790,,,Nicolai Cardoli,Bernardinus Marianus,Cardoli,Marianus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_344,Lucana,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1622-06-13,0.5,0.0,278,typical
6250,https://g17.dhi-roma.it/resources/event_6069,,,Antonius Crulalaurez,Philippi Gervari,Crulalaurez,Gervari,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_460,Placentina provinciae Bononiensis,"apostolic provision,papal grace,death of previous holder,Prebendary,church,Holder of a benefice",1622-07-23,0.5,0.0,27,typical
6257,https://g17.dhi-roma.it/resources/event_8028,,,cognominati cognomineti de Marc,Geraldus Rest,Marc,Rest,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_1062,aquensis diocesis prov auxitana,"apostolic provision,papal grace,death of previous holder,Rectorship",,0.5,0.0,222,typical
6560,https://g17.dhi-roma.it/resources/event_9368,,,Emericus Dreux,Blasi Basthod,Dreux,Basthod,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_589,Turonensis,"Placing a commenda,apostolic provision,papal grace,Order of Saint Benedict,Head of the monastery,monastic office",1678-01-23,0.5,0.0,62,typical
6561,https://g17.dhi-roma.it/resources/event_1499,,,Julius Cesar de Leone,Augustini Feradini,Leone,Feradini,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_146,Calvensis,"apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church",1622-11-18,0.5,0.0,277,typical
6263,https://g17.dhi-roma.it/resources/event_7255,,,Hieronymi Rossi,Joannes Antonius,Rossi,Antonius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_63,Aquilana,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Canonship and prebend",1678-09-07,0.5,0.0,223,typical
6262,https://g17.dhi-roma.it/resources/event_2217,,,Joannes Pamhaleo Solvat,de Oldrado,Solvat,Oldrado,current possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_276,Gebennensis,"apostolic provision,papal grace,Reservation of a pension,Prior,Priory,Order of Saint Anthony,With care of souls",1677-12-01,0.5,0.0,87,typical
6261,https://g17.dhi-roma.it/resources/event_3849,,,Michael Balle,Ludovici Sentis,Balle,Sentis,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_234,Dertusensis,"apostolic provision,papal grace,Cancellation of a pension,Rectorship",1622-04-09,0.5,0.0,239,typical
6562,https://g17.dhi-roma.it/resources/event_1063,,,Petrus Paulus Paherinus,Ioannis Buzii,Paherinus,Buzii,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_202,Comensis,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Pastor,church,Collegiate church",1622-10-11,0.5,0.0,358,typical
6260,https://g17.dhi-roma.it/resources/event_6985,,,Hieronymo Peregrino,Vicentii Checchi,Peregrino,Checchi,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_264,Foroliviensis,"deceased in Rome,apostolic provision,papal grace,Motu proprio,death of previous holder",1678-06-06,0.5,0.0,77,typical
6259,https://g17.dhi-roma.it/resources/event_6254,,,Antonii Ianchini,Franciscus Zara,Ianchini,Zara,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_904,Syracuse,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Pastor,Parish Church,church",1622-07-22,0.5,0.0,153,typical
6258,https://g17.dhi-roma.it/resources/event_6072,,,ultimi possessori,Franciscus Mazaritus,Possessori,Mazaritus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_74,Asculana,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1622-07-20,0.5,0.0,669,typical
6256,https://g17.dhi-roma.it/resources/event_1207,,,Ioannis Baptista Giaccu,Franciscus Toscanus,Giaccu,Toscanus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_92,Aversana,"apostolic provision,papal grace,death of previous holder,Rectorship,Parish Church,church",1623-01-01,0.5,0.0,33,typical
6265,https://g17.dhi-roma.it/resources/event_4813,,,Bernardinus aviaguerra,ultimi posssessoris,Aviaguerra,Posssessoris,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,"apostolic provision,papal grace,death of previous holder,Priory,Holder of a benefice",,0.5,0.0,39,typical
6563,https://g17.dhi-roma.it/resources/event_9099,,,Henrici Bowbon,Id Masius,Bowbon,Masius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_192,Claromontensis,"apostolic provision,papal grace,Pastor,church",1677-12-26,0.5,0.0,23,typical
6255,https://g17.dhi-roma.it/resources/event_6693,,,Franciscis de Santinis,Bernardinus de Guercis,Santinis,Guercis,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_459,Pistoriensis,"apostolic provision,papal grace,death of previous holder,Prior,Parish Church,church",1678-03-04,0.5,0.0,365,typical
6564,https://g17.dhi-roma.it/resources/event_9351,,https://g17.dhi-roma.it/resources/person_33,Joannis Dangereix,Carolus Delmus,Dangereix,Delmus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_50,Andegavensis,"apostolic provision,papal grace,death of previous holder,Pastor",,0.5,0.0,47,typical
6254,https://g17.dhi-roma.it/resources/event_9031,,,Jacobus Le Melorel,Roberti de la Niepel,Melorel,Niepel,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_711,Constantiensis provincia rothomagen,"apostolic provision,papal grace",1677-12-12,0.5,0.0,82,typical
6253,https://g17.dhi-roma.it/resources/event_1758,,,Gerardus Mendaya,Pascalis de Mensuralis,Mendaya,Mensuralis,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_471,Potentina,"apostolic provision,papal grace,death of previous holder,church,Cantorate",1622-11-03,0.5,0.0,67,typical
6565,https://g17.dhi-roma.it/resources/event_4430,,,Iosephus Stephannuccius,Iulii Rcohii,Stephannuccius,Rcohii,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_450,Pennensis,"apostolic provision,papal grace,death of previous holder,church,Archdeacon",1623-01-09,0.5,0.0,41,typical
6252,https://g17.dhi-roma.it/resources/event_8406,,,cognominati de la Vieuntte,Ludovicus Philippus Donneau de Vize,Vieuntte,Vize,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_327,Lemovicensis,"Placing a commenda,apostolic provision,papal grace,death of previous holder,Head of the monastery,monastic office,Order of Saint Anthony",1677-11-07,0.5,0.0,44,typical
6566,https://g17.dhi-roma.it/resources/event_7671,,,Unknown former possessor,Silvestre Daravio,Possessor,Daravio,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_207,Conimbricensis,"apostolic provision,papal grace,church,Holder of a benefice",1622-04-09,0.5,0.0,672,typical
6251,https://g17.dhi-roma.it/resources/event_8674,,,Joannis Clocquet,Joannes Faubert,Clocquet,Faubert,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_172,Catalaunensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,Pastor,church,Major church",1677-11-22,0.5,0.0,72,typical
6264,https://g17.dhi-roma.it/resources/event_3784,,,Matheus Rosell,Petri Galarea,Rosell,Galarea,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1678-10-01,0.5,0.0,132,typical
6559,https://g17.dhi-roma.it/resources/event_5810,,,Ursini Spadensis,Balthasar Serena,Spadensis,Serena,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_421,Novariensis,"apostolic provision,papal grace,death of previous holder,Without care of souls",,0.5,0.0,83,typical
6286,https://g17.dhi-roma.it/resources/event_4807,,,Dominicus Faccioli,ultimi possessoris,Faccioli,Possessoris,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_723,Melevitana,"apostolic provision,papal grace,death of previous holder",,0.5,0.0,63,typical
6277,https://g17.dhi-roma.it/resources/event_3239,,,Petrus Paulus Careo,Nuntii Siragula,Careo,Siragula,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_904,Syracuse,"apostolic provision,papal grace,death of previous holder,Provostship,church,Collegiate church",,0.5,0.0,422,typical
6553,https://g17.dhi-roma.it/resources/event_7433,,,Antonius Diaz de Villa Mondriz,Dominici Martinez,Mondriz,Martinez,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_78,Astoricensis,"deceased in Rome,apostolic provision,papal grace,death of previous holder",,0.5,0.0,81,typical
6284,https://g17.dhi-roma.it/resources/event_7041,,,Joannis Meda,Joannes Baptistae Bossiius,Meda,Bossiius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_369,Mediolanensis,"apostolic provision,papal grace,death of previous holder,Parish Church,church",,0.5,0.0,108,typical
6283,https://g17.dhi-roma.it/resources/event_3693,,,Dominici Mora,Joseph Tort,Mora,Tort,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1678-07-06,0.5,0.0,230,typical
6282,https://g17.dhi-roma.it/resources/event_6419,,,Ioannes Ladron,Ioannis de Erraschin,Ladron,Erraschin,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,"apostolic provision,papal grace,death of previous holder,Parish Church,church,Holder of a benefice",1622-09-01,0.5,0.0,156,typical
6281,https://g17.dhi-roma.it/resources/event_7742,,,Tranquilli Venture,Iulius Valentianus,Venture,Valentianus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_256,Feretrana,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",1622-05-09,0.5,0.0,79,typical
6554,https://g17.dhi-roma.it/resources/event_6320,,,Ambrosii Magnanini,Joannes Baptistae Ballinus,Magnanini,Ballinus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,"apostolic provision,papal grace,death of previous holder,Pastor,Parish Church,church",1622-08-24,0.5,0.0,151,typical
6555,https://g17.dhi-roma.it/resources/event_5670,,,ultimorum possessoris,Pompeus Gallus,Possessoris,Gallus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_42,Alifana,"apostolic provision,papal grace",1622-05-31,0.5,0.0,678,typical
6279,https://g17.dhi-roma.it/resources/event_1635,,,Franciscus Dominguez,Joannis Perez de Pintelos,Dominguez,Pintelos,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_586,Tudensis,"Resignation,apostolic provision,papal grace,Abbot,Parish Church,church",1677-11-15,0.5,0.0,39,typical
6278,https://g17.dhi-roma.it/resources/event_6532,,,Martinus Costes,Joannis Azemao,Costes,Azemao,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_34,Albiensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1678-06-25,0.5,0.0,139,typical
6276,https://g17.dhi-roma.it/resources/event_2119,,,Joannis de St Martinus,Joannis Carolus de Castota,Martinus,Castota,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_81,Aturensis,"apostolic provision,papal grace,Canonship and prebend,church",1677-10-08,0.5,0.0,645,typical
6267,https://g17.dhi-roma.it/resources/event_5429,,,Andrea Tamago,Cosimus de Burgos,Tamago,Burgos,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_503,Salamantina,"apostolic provision,papal grace,death of previous holder,Rectorship",,0.5,0.0,66,typical
6275,https://g17.dhi-roma.it/resources/event_7441,,,Joseph Gaucia,Petri Pauli Cambi,Gaucia,Cambi,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_723,Melevitana,"deceased in Rome,apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",,0.5,0.0,110,typical
6274,https://g17.dhi-roma.it/resources/event_8464,,,Leonardus de la Forigitan,Jacobi Jamsy,Forigitan,Jamsy,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_250,Engolismensis,"apostolic provision,papal grace,church,Cantorate",1677-11-13,0.5,0.0,42,typical
6557,https://g17.dhi-roma.it/resources/event_6531,,,Bernardus Ferrane,Joannis de Jacques,Ferrane,Jacques,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_211,Convenarum,"apostolic provision,papal grace,death of previous holder,Rectorship",,0.5,0.0,242,typical
6558,https://g17.dhi-roma.it/resources/event_8870,,,Joanne Trascicu seu Trascricu,Joannes Reynat,Trascricu,Reynat,providee,providee,0.0,https://g17.dhi-roma.it/resources/institution_521,Sarlatensis,"Placing a commenda,apostolic provision,papal grace,Prior",1677-12-12,0.5,0.0,28,typical
